,longitude,latitude,neighborhood
22003,-73.986,40.6927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22004,-74.0036,40.7399,West Village
22005,-74.0055,40.7111,Battery Park City-Lower Manhattan
22006,-73.9429,40.6604,Prospect Lefferts Gardens-Wingate
22007,-73.9827,40.7376,Gramercy
22008,-73.8641,40.8558,Pelham Parkway
22009,-73.9769,40.7628,Midtown-Midtown South
22010,-73.9803,40.7853,Upper West Side
22011,-73.9743,40.7434,Murray Hill-Kips Bay
22012,-73.97800000000002,40.7351,Stuyvesant Town-Cooper Village
22013,-73.9657,40.7572,Turtle Bay-East Midtown
22014,-73.9531,40.8199,Manhattanville
22015,-73.9897,40.7035,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22016,-73.9689,40.7602,Turtle Bay-East Midtown
22017,-73.9609,40.6883,Clinton Hill
22018,-73.9977,40.7423,Hudson Yards-Chelsea-Flatiron-Union Square
22019,-73.9786,40.7269,Lower East Side
22020,-73.9989,40.7179,SoHo-TriBeCa-Civic Center-Little Italy
22021,-73.96300000000002,40.7639,Lenox Hill-Roosevelt Island
22022,-73.9817,40.7348,Gramercy
22023,-73.9732,40.7476,Murray Hill-Kips Bay
22024,-73.9638,40.7634,Lenox Hill-Roosevelt Island
22025,-73.9956,40.7621,Clinton
22026,-73.9827,40.7827,Upper West Side
22027,-73.9512,40.7698,Lenox Hill-Roosevelt Island
22028,-73.9782,40.7447,Murray Hill-Kips Bay
22029,-73.9528,40.7759,Yorkville
22030,-73.9839,40.776,Lincoln Square
22031,-73.9832,40.728,East Village
22032,-73.8927,40.7447,Elmhurst-Maspeth
22033,-73.9797,40.7456,Murray Hill-Kips Bay
22034,-73.9647,40.7742,Upper East Side-Carnegie Hill
22035,-73.9776,40.7454,Murray Hill-Kips Bay
22036,-73.9466,40.778,Yorkville
22037,-73.9744,40.7477,Murray Hill-Kips Bay
22038,-73.9903,40.7486,Midtown-Midtown South
22039,-73.9471,40.7815,Yorkville
22040,-73.952,40.7168,North Side-South Side
22041,-73.9916,40.7452,Midtown-Midtown South
22042,-73.9866,40.7471,Midtown-Midtown South
22043,-73.9758,40.7928,Upper West Side
22044,-74.0109,40.7191,SoHo-TriBeCa-Civic Center-Little Italy
22045,-73.9886,40.7719,Lincoln Square
22046,-73.9821,40.7317,Stuyvesant Town-Cooper Village
22047,-73.9841,40.7668,Clinton
22048,-73.9604,40.764,Lenox Hill-Roosevelt Island
22049,-73.9924,40.734,West Village
22050,-73.9978,40.7612,Clinton
22051,-73.9378,40.6806,Stuyvesant Heights
22052,-73.9532,40.7793,Yorkville
22053,-73.9193,40.6805,Stuyvesant Heights
22054,-73.9974,40.7198,SoHo-TriBeCa-Civic Center-Little Italy
22055,-73.9639,40.6509,Flatbush
22056,-73.9891,40.7282,East Village
22057,-73.9676,40.7951,Upper West Side
22058,-73.9416,40.8241,Central Harlem North-Polo Grounds
22059,-73.984,40.7645,Midtown-Midtown South
22060,-74.0081,40.7324,West Village
22061,-73.9826,40.7658,Midtown-Midtown South
22062,-73.9816,40.735,Gramercy
22063,-74.0031,40.7513,Hudson Yards-Chelsea-Flatiron-Union Square
22064,-74.0088,40.706,Battery Park City-Lower Manhattan
22065,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
22066,-73.9644,40.7988,Upper West Side
22067,-74.0043,40.7075,Battery Park City-Lower Manhattan
22068,-73.9759,40.7415,Murray Hill-Kips Bay
22069,-73.9294,40.6755,Crown Heights North
22070,-73.9518,40.7694,Lenox Hill-Roosevelt Island
22071,-73.9515,40.7779,Yorkville
22072,-74.0006,40.7374,West Village
22073,-74.0017,40.7502,Hudson Yards-Chelsea-Flatiron-Union Square
22074,-73.9886,40.7751,Lincoln Square
22075,-73.9565,40.8,Central Harlem South
22076,-73.9769,40.7861,Upper West Side
22077,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
22078,-74.0096,40.7141,SoHo-TriBeCa-Civic Center-Little Italy
22079,-73.9579,40.76300000000001,Lenox Hill-Roosevelt Island
22080,-73.9525,40.7747,Yorkville
22081,-73.9876,40.771,Lincoln Square
22082,-73.9487,40.7734,Yorkville
22083,-73.9403,40.7606,Queensbridge-Ravenswood-Long Island City
22084,-73.933,40.6395,East Flatbush-Farragut
22085,-73.8638,40.7327,Rego Park
22086,-73.9667,40.7953,Upper West Side
22087,-73.9534,40.6568,Prospect Lefferts Gardens-Wingate
22088,-74.0321,40.7278,Unknown
22089,-74.0113,40.7075,Battery Park City-Lower Manhattan
22090,-73.9066,40.9035,North Riverdale-Fieldston-Riverdale
22091,-73.9668,40.8015,Morningside Heights
22092,-73.9164,40.8815,Spuyten Duyvil-Kingsbridge
22093,-73.9216,40.833,West Concourse
22094,-73.9806,40.7755,Lincoln Square
22095,-73.9517,40.77,Lenox Hill-Roosevelt Island
22096,-73.9554,40.7677,Lenox Hill-Roosevelt Island
22097,-73.946,40.681,Bedford
22098,-74.0089,40.7328,West Village
22099,-73.9621,40.7962,Upper West Side
22100,-73.9594,40.7648,Lenox Hill-Roosevelt Island
22101,-73.9302,40.6676,Crown Heights North
22102,-74.0143,40.71,Battery Park City-Lower Manhattan
22103,-73.9484,40.7104,East Williamsburg
22104,-73.9789,40.7743,Lincoln Square
22105,-74.0021,40.7253,SoHo-TriBeCa-Civic Center-Little Italy
22106,-73.9822,40.7321,Gramercy
22107,-73.9875,40.7743,Lincoln Square
22108,-73.9806,40.7444,Murray Hill-Kips Bay
22109,-73.9694,40.7555,Turtle Bay-East Midtown
22110,-74.0096,40.7141,SoHo-TriBeCa-Civic Center-Little Italy
22111,-73.9677,40.7539,Turtle Bay-East Midtown
22112,-73.9786,40.7299,Stuyvesant Town-Cooper Village
22113,-74.0093,40.7061,Battery Park City-Lower Manhattan
22114,-73.9932,40.7633,Clinton
22115,-73.9444,40.7802,Yorkville
22116,-73.9942,40.7301,West Village
22117,-73.9347,40.8514,Washington Heights North
22118,-74.0056,40.7347,West Village
22119,-73.9178,40.7467,Hunters Point-Sunnyside-West Maspeth
22120,-73.977,40.7855,Upper West Side
22121,-73.9734,40.7897,Upper West Side
22122,-73.9865,40.7315,East Village
22123,-73.9898,40.7526,Midtown-Midtown South
22124,-73.9785,40.7457,Murray Hill-Kips Bay
22125,-73.95100000000002,40.7765,Yorkville
22126,-73.9555,40.69,Bedford
22127,-73.9555,40.737,Greenpoint
22128,-73.986,40.6927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22129,-74.0088,40.706,Battery Park City-Lower Manhattan
22130,-73.9591,40.7728,Upper East Side-Carnegie Hill
22131,-73.9805,40.7443,Murray Hill-Kips Bay
22132,-73.9822,40.7343,Gramercy
22133,-74.0257,40.6363,Bay Ridge
22134,-73.9775,40.7474,Murray Hill-Kips Bay
22135,-73.9979,40.7439,Hudson Yards-Chelsea-Flatiron-Union Square
22136,-73.9864,40.73,East Village
22137,-73.9846,40.7228,East Village
22138,-73.9928,40.7551,Hudson Yards-Chelsea-Flatiron-Union Square
22139,-73.9818,40.7386,Gramercy
22140,-74.0102,40.7048,Battery Park City-Lower Manhattan
22141,-74.0109,40.7191,SoHo-TriBeCa-Civic Center-Little Italy
22142,-73.9861,40.7608,Midtown-Midtown South
22143,-73.944,40.7862,East Harlem South
22144,-73.9904,40.7328,West Village
22145,-73.9406,40.8292,Hamilton Heights
22146,-73.9494,40.6754,Crown Heights North
22147,-73.9486,40.8217,Hamilton Heights
22148,-73.9327,40.7642,Astoria
22149,-73.9387,40.8234,Central Harlem North-Polo Grounds
22150,-73.9761,40.7479,Murray Hill-Kips Bay
22151,-73.9815,40.7449,Murray Hill-Kips Bay
22152,-73.9732,40.7476,Murray Hill-Kips Bay
22153,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
22154,-73.9813,40.7842,Upper West Side
22155,-73.9576,40.7688,Lenox Hill-Roosevelt Island
22156,-73.9994,40.7606,Hudson Yards-Chelsea-Flatiron-Union Square
22157,-74.0069,40.7074,Battery Park City-Lower Manhattan
22158,-73.9766,40.7808,Upper West Side
22159,-73.9962,40.7131,Chinatown
22160,-73.9401,40.8214,Central Harlem North-Polo Grounds
22161,-73.9812,40.7449,Murray Hill-Kips Bay
22162,-73.9743,40.7439,Murray Hill-Kips Bay
22163,-73.9978,40.7612,Clinton
22164,-73.9527,40.7696,Lenox Hill-Roosevelt Island
22165,-73.9695,40.753,Turtle Bay-East Midtown
22166,-73.9463,40.8,East Harlem North
22167,-73.9686,40.7542,Turtle Bay-East Midtown
22168,-73.9464,40.7805,Yorkville
22169,-73.9757,40.7462,Murray Hill-Kips Bay
22170,-73.98100000000002,40.7728,Lincoln Square
22171,-73.9994,40.7606,Hudson Yards-Chelsea-Flatiron-Union Square
22172,-73.9438,40.838,Washington Heights South
22173,-73.9553,40.8221,Manhattanville
22174,-73.8638,40.7327,Rego Park
22175,-73.9864,40.7514,Midtown-Midtown South
22176,-73.9466,40.7754,Yorkville
22177,-73.9626,40.7575,Turtle Bay-East Midtown
22178,-73.9568,40.8215,Manhattanville
22179,-73.9929,40.6983,Brooklyn Heights-Cobble Hill
22180,-73.9824,40.6735,Park Slope-Gowanus
22181,-73.9569,40.7697,Lenox Hill-Roosevelt Island
22182,-73.9399,40.834,Washington Heights South
22183,-73.9858,40.662,Park Slope-Gowanus
22184,-73.9931,40.7327,West Village
22185,-73.9575,40.7149,North Side-South Side
22186,-73.9474,40.6584,Prospect Lefferts Gardens-Wingate
22187,-73.9487,40.7705,Lenox Hill-Roosevelt Island
22188,-74.0103,40.7138,SoHo-TriBeCa-Civic Center-Little Italy
22189,-73.9394,40.8434,Washington Heights South
22190,-73.9743,40.7521,Turtle Bay-East Midtown
22191,-73.9623,40.7612,Lenox Hill-Roosevelt Island
22192,-74.0018,40.7268,SoHo-TriBeCa-Civic Center-Little Italy
22193,-73.9896,40.7341,East Village
22194,-73.986,40.7448,Midtown-Midtown South
22195,-73.9886,40.7751,Lincoln Square
22196,-73.958,40.771,Lenox Hill-Roosevelt Island
22197,-73.9847,40.7295,East Village
22198,-73.9648,40.7535,Turtle Bay-East Midtown
22199,-73.9528,40.7693,Lenox Hill-Roosevelt Island
22200,-73.9868,40.7488,Midtown-Midtown South
22201,-73.9608,40.7688,Lenox Hill-Roosevelt Island
22202,-74.0042,40.7373,West Village
22203,-73.9778,40.7467,Murray Hill-Kips Bay
22205,-73.9573,40.675,Crown Heights North
22206,-73.9569,40.8036,Central Harlem South
22207,-73.9727,40.7436,Turtle Bay-East Midtown
22208,-74.003,40.7288,West Village
22209,-73.9416,40.79,East Harlem South
22210,-73.9452,40.6754,Crown Heights North
22211,-73.9896,40.6898,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22212,-73.95100000000002,40.7823,Yorkville
22213,-73.9235,40.7413,Hunters Point-Sunnyside-West Maspeth
22214,-74.0026,40.7512,Hudson Yards-Chelsea-Flatiron-Union Square
22215,-73.9828,40.694,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22216,-73.9994,40.744,Hudson Yards-Chelsea-Flatiron-Union Square
22217,-73.9849,40.7269,East Village
22218,-73.9676,40.7951,Upper West Side
22219,-73.9901,40.7601,Clinton
22220,-73.9506,40.771,Lenox Hill-Roosevelt Island
22221,-73.9625,40.7993,Morningside Heights
22222,-73.9965,40.7561,Hudson Yards-Chelsea-Flatiron-Union Square
22223,-73.967,40.7688,Upper East Side-Carnegie Hill
22224,-73.9506,40.7716,Yorkville
22225,-73.9396,40.822,Central Harlem North-Polo Grounds
22226,-73.9491,40.7803,Yorkville
22227,-73.9649,40.7572,Turtle Bay-East Midtown
22228,-73.9673,40.8004,Upper West Side
22229,-73.9598,40.6825,Clinton Hill
22230,-73.9597,40.7638,Lenox Hill-Roosevelt Island
22231,-73.9964,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
22232,-73.9677,40.7539,Turtle Bay-East Midtown
22233,-74.0143,40.71,Battery Park City-Lower Manhattan
22234,-73.9989,40.7611,Clinton
22235,-73.9578,40.8198,Manhattanville
22236,-73.9789,40.7203,Lower East Side
22237,-73.9755,40.7859,Upper West Side
22238,-73.8227,40.7656,Murray Hill
22239,-73.9566,40.7704,Lenox Hill-Roosevelt Island
22240,-73.9306,40.7963,East Harlem North
22241,-73.976,40.7376,Murray Hill-Kips Bay
22242,-73.9885,40.7321,East Village
22243,-73.9533,40.768,Lenox Hill-Roosevelt Island
22244,-74.0057,40.7084,Battery Park City-Lower Manhattan
22245,-73.9706,40.75,Turtle Bay-East Midtown
22246,-73.96340000000002,40.7582,Turtle Bay-East Midtown
22247,-73.9086,40.705,Ridgewood
22248,-73.9821,40.7317,Stuyvesant Town-Cooper Village
22249,-74.0076,40.7047,Battery Park City-Lower Manhattan
22250,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
22251,-74.0088,40.706,Battery Park City-Lower Manhattan
22252,-73.9878,40.7208,Chinatown
22253,-73.9774,40.7835,Upper West Side
22254,-74.0055,40.7434,Hudson Yards-Chelsea-Flatiron-Union Square
22255,-74.0101,40.7066,Battery Park City-Lower Manhattan
22256,-73.9919,40.69,Brooklyn Heights-Cobble Hill
22257,-73.9519,40.7802,Yorkville
22258,-73.9216,40.7445,Hunters Point-Sunnyside-West Maspeth
22259,-73.9946,40.752,Hudson Yards-Chelsea-Flatiron-Union Square
22260,-73.9607,40.7675,Lenox Hill-Roosevelt Island
22261,-73.9263,40.6954,Bushwick South
22262,-73.9807,40.7581,Midtown-Midtown South
22263,-73.9864,40.7399,Gramercy
22264,-74.0016,40.7391,West Village
22265,-73.9578,40.8198,Manhattanville
22266,-73.9497,40.7844,Yorkville
22267,-73.9213,40.8652,Marble Hill-Inwood
22268,-73.998,40.7506,Hudson Yards-Chelsea-Flatiron-Union Square
22269,-73.9565,40.76300000000001,Lenox Hill-Roosevelt Island
22270,-74.0009,40.7347,West Village
22271,-74.0057,40.7084,Battery Park City-Lower Manhattan
22272,-73.9801,40.7271,East Village
22273,-73.9387,40.8261,Central Harlem North-Polo Grounds
22274,-73.9528,40.7319,Greenpoint
22275,-73.9914,40.7746,Lincoln Square
22276,-73.9662,40.755,Turtle Bay-East Midtown
22277,-73.9824,40.7222,Lower East Side
22278,-73.9942,40.7301,West Village
22279,-73.9815,40.7396,Murray Hill-Kips Bay
22280,-73.8623,40.7238,Rego Park
22281,-73.9963,40.7606,Clinton
22282,-73.9536,40.7775,Yorkville
22283,-73.9915,40.7165,Chinatown
22284,-74.0072,40.7067,Battery Park City-Lower Manhattan
22285,-73.977,40.7793,Upper West Side
22286,-73.9677,40.7902,Upper West Side
22287,-73.9999,40.7297,West Village
22288,-73.9848,40.7635,Midtown-Midtown South
22290,-73.99,40.7601,Clinton
22291,-73.9993,40.7613,Clinton
22292,-73.9775,40.7473,Murray Hill-Kips Bay
22293,-73.9709,40.7528,Turtle Bay-East Midtown
22294,-73.9935,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
22295,-74.0035,40.724,SoHo-TriBeCa-Civic Center-Little Italy
22296,-73.9797,40.743,Murray Hill-Kips Bay
22297,-73.9852,40.7635,Midtown-Midtown South
22298,-73.9509,40.7823,Yorkville
22299,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
22300,-73.9617,40.7174,North Side-South Side
22301,-73.9666,40.6838,Clinton Hill
22302,-73.9412,40.8456,Washington Heights South
22303,-73.986,40.6927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22304,-73.9458,40.7768,Yorkville
22305,-73.9908,40.7599,Clinton
22306,-73.9898,40.7273,East Village
22307,-73.9754,40.7444,Murray Hill-Kips Bay
22308,-74.0012,40.7394,Hudson Yards-Chelsea-Flatiron-Union Square
22309,-73.9577,40.8036,Central Harlem South
22310,-73.9822,40.7318,Gramercy
22312,-73.9785,40.7633,Midtown-Midtown South
22313,-73.9631,40.6883,Clinton Hill
22314,-73.9316,40.6908,Stuyvesant Heights
22315,-73.9637,40.7952,Upper West Side
22316,-73.9742,40.7476,Murray Hill-Kips Bay
22317,-74.0049,40.7166,SoHo-TriBeCa-Civic Center-Little Italy
22318,-74.0106,40.7236,SoHo-TriBeCa-Civic Center-Little Italy
22319,-73.8794,40.7501,Jackson Heights
22320,-73.9495,40.8139,Central Harlem North-Polo Grounds
22321,-73.9585,40.7722,Lenox Hill-Roosevelt Island
22322,-73.9277,40.8668,Marble Hill-Inwood
22323,-73.973,40.7865,Upper West Side
22324,-73.9762,40.7488,Murray Hill-Kips Bay
22325,-73.9598,40.7679,Lenox Hill-Roosevelt Island
22326,-73.97710000000002,40.7465,Murray Hill-Kips Bay
22327,-73.9812,40.7449,Murray Hill-Kips Bay
22328,-73.9755,40.7859,Upper West Side
22329,-73.9759,40.7343,Stuyvesant Town-Cooper Village
22330,-73.943,40.8358,Washington Heights South
22331,-73.8501,40.7238,Forest Hills
22332,-73.9929,40.7389,Hudson Yards-Chelsea-Flatiron-Union Square
22333,-74.0047,40.7334,West Village
22334,-73.9523,40.7783,Yorkville
22335,-73.9743,40.7438,Murray Hill-Kips Bay
22336,-73.979,40.7369,Gramercy
22337,-73.9794,40.645,Kensington-Ocean Parkway
22338,-73.9623,40.7967,Upper West Side
22339,-73.9989,40.7611,Clinton
22340,-74.0072,40.7067,Battery Park City-Lower Manhattan
22341,-73.9734,40.7488,Turtle Bay-East Midtown
22342,-73.9886,40.7623,Clinton
22343,-74.0055,40.7111,Battery Park City-Lower Manhattan
22344,-74.0036,40.7399,West Village
22345,-73.9973,40.7565,Hudson Yards-Chelsea-Flatiron-Union Square
22346,-73.95100000000002,40.7723,Yorkville
22347,-73.9764,40.7894,Upper West Side
22348,-73.9943,40.7602,Clinton
22349,-73.9521,40.7094,North Side-South Side
22350,-74.001,40.7388,West Village
22351,-73.9521,40.822,Hamilton Heights
22352,-74.0162,40.7056,Battery Park City-Lower Manhattan
22353,-73.9709,40.7528,Turtle Bay-East Midtown
22354,-74.0059,40.7075,Battery Park City-Lower Manhattan
22355,-73.9443,40.8262,Hamilton Heights
22356,-73.9946,40.752,Hudson Yards-Chelsea-Flatiron-Union Square
22357,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
22358,-74.0065,40.7081,Battery Park City-Lower Manhattan
22359,-73.9571,40.773,Lenox Hill-Roosevelt Island
22360,-74.0009,40.7347,West Village
22361,-73.9814,40.7486,Murray Hill-Kips Bay
22362,-73.9577,40.7446,Hunters Point-Sunnyside-West Maspeth
22363,-73.9934,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
22364,-73.9718,40.7921,Upper West Side
22365,-73.9727,40.7436,Turtle Bay-East Midtown
22366,-73.9828,40.694,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22367,-73.9349,40.8467,Washington Heights South
22368,-73.9621,40.7962,Upper West Side
22369,-73.9508,40.7862,East Harlem South
22370,-74.0048,40.7084,Battery Park City-Lower Manhattan
22371,-73.9631,40.7611,Lenox Hill-Roosevelt Island
22372,-73.9944,40.7548,Hudson Yards-Chelsea-Flatiron-Union Square
22373,-74.0006,40.7342,West Village
22374,-73.9508,40.7862,East Harlem South
22376,-73.9675,40.7943,Upper West Side
22377,-73.98899999999998,40.7597,Clinton
22378,-73.9618,40.8003,Morningside Heights
22379,-73.9953,40.7553,Hudson Yards-Chelsea-Flatiron-Union Square
22380,-73.9685,40.7981,Upper West Side
22381,-73.9794,40.7912,Upper West Side
22382,-73.9425,40.7487,Hunters Point-Sunnyside-West Maspeth
22383,-73.9666,40.6769,Prospect Heights
22384,-73.9387,40.8261,Central Harlem North-Polo Grounds
22385,-73.9743,40.7439,Murray Hill-Kips Bay
22386,-73.9789,40.7356,Stuyvesant Town-Cooper Village
22387,-73.9818,40.7468,Midtown-Midtown South
22388,-74.0032,40.7528,Hudson Yards-Chelsea-Flatiron-Union Square
22389,-73.9404,40.7992,East Harlem North
22390,-73.9904,40.7328,West Village
22391,-73.9805,40.7486,Murray Hill-Kips Bay
22392,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22393,-74.0059,40.7075,Battery Park City-Lower Manhattan
22394,-73.9086,40.68,Ocean Hill
22395,-73.9793,40.7486,Murray Hill-Kips Bay
22396,-73.9989,40.7611,Clinton
22397,-73.984,40.747,Midtown-Midtown South
22398,-73.9625,40.7575,Turtle Bay-East Midtown
22399,-73.953,40.7879,East Harlem South
22400,-74.0058,40.7087,Battery Park City-Lower Manhattan
22401,-73.9794,40.7804,Upper West Side
22402,-73.983,40.6969,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
22403,-73.9844,40.6091,Bensonhurst East
22404,-73.9506,40.7716,Yorkville
22405,-73.9426,40.652,East Flatbush-Farragut
22406,-73.8259,40.7116,Kew Gardens
22407,-74.0049,40.7166,SoHo-TriBeCa-Civic Center-Little Italy
22408,-73.97710000000002,40.7465,Murray Hill-Kips Bay
22409,-73.9509,40.7826,Yorkville
22410,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
22411,-73.9752,40.7854,Upper West Side
22412,-73.979,40.7368,Gramercy
22413,-73.9888,40.7669,Clinton
22414,-74.0059,40.7075,Battery Park City-Lower Manhattan
22415,-74.0,40.7277,West Village
22416,-73.9151,40.688,Bushwick South
22417,-73.9498,40.7794,Yorkville
22418,-74.0046,40.7073,Battery Park City-Lower Manhattan
22419,-73.9621,40.7986,Upper West Side
22420,-74.0185,40.6403,Sunset Park West
22421,-73.9947,40.6822,Carroll Gardens-Columbia Street-Red Hook
22422,-73.9508,40.7862,East Harlem South
22423,-73.955,40.7087,North Side-South Side
22424,-74.0026,40.7336,West Village
22425,-73.9959,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
22427,-73.9886,40.7751,Lincoln Square
22428,-73.9487,40.7845,Yorkville
22429,-73.9916,40.7677,Clinton
22430,-73.9956,40.7621,Clinton
22431,-73.9809,40.7386,Gramercy
22432,-73.9895,40.7291,East Village
22433,-73.8227,40.7656,Murray Hill
22434,-74.0036,40.716,SoHo-TriBeCa-Civic Center-Little Italy
22435,-73.9859,40.7358,Gramercy
22436,-73.9741,40.7447,Murray Hill-Kips Bay
22438,-73.9738,40.7376,Murray Hill-Kips Bay
22439,-74.0001,40.7344,West Village
22440,-73.9816,40.7283,East Village
22441,-73.9636,40.7661,Upper East Side-Carnegie Hill
22442,-73.8176,40.7201,Kew Gardens Hills
22443,-73.9564,40.7694,Lenox Hill-Roosevelt Island
22444,-73.9536,40.8239,Hamilton Heights
22445,-73.9505,40.7078,East Williamsburg
22446,-73.9677,40.7606,Turtle Bay-East Midtown
22448,-73.9908,40.7587,Clinton
22449,-73.9965,40.7382,Hudson Yards-Chelsea-Flatiron-Union Square
22450,-73.9935,40.7301,West Village
22451,-73.9792,40.7431,Murray Hill-Kips Bay
22452,-73.982,40.7343,Gramercy
22453,-73.994,40.756,Clinton
22454,-73.9653,40.7579,Turtle Bay-East Midtown
22455,-73.9741,40.7447,Murray Hill-Kips Bay
22456,-73.9758,40.732,Stuyvesant Town-Cooper Village
22457,-73.9832,40.7645,Midtown-Midtown South
22458,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
22459,-73.9838,40.7587,Midtown-Midtown South
22460,-73.9927,40.7301,West Village
22461,-73.9705,40.7957,Upper West Side
22462,-73.9529,40.7671,Lenox Hill-Roosevelt Island
