,longitude,latitude,neighborhood
47597,-74.0036,40.7399,West Village
47598,-73.9539,40.7807,Upper East Side-Carnegie Hill
47599,-73.9828,40.7307,East Village
47600,-73.9221,40.6818,Stuyvesant Heights
47601,-73.9504,40.7745,Yorkville
47602,-73.9895,40.7757,Lincoln Square
47603,-73.9659,40.7919,Upper West Side
47604,-73.9772,40.7412,Murray Hill-Kips Bay
47605,-73.9664,40.7681,Upper East Side-Carnegie Hill
47606,-73.9506,40.7716,Yorkville
47607,-74.0018,40.7388,West Village
47608,-73.9648,40.8028,Morningside Heights
47609,-73.9874,40.7298,East Village
47610,-73.9819,40.7299,East Village
47611,-73.9631,40.6883,Clinton Hill
47612,-73.9705,40.7893,Upper West Side
47613,-74.0018,40.7268,SoHo-TriBeCa-Civic Center-Little Italy
47614,-73.9989,40.7611,Clinton
47615,-73.9531,40.8199,Manhattanville
47616,-73.9556,40.8192,Manhattanville
47618,-73.9862,40.7514,Midtown-Midtown South
47619,-74.0109,40.7191,SoHo-TriBeCa-Civic Center-Little Italy
47620,-73.8302,40.7095,Kew Gardens
47621,-74.0002,40.7276,West Village
47622,-74.0162,40.7166,Battery Park City-Lower Manhattan
47623,-73.9774,40.7845,Upper West Side
47625,-73.9475,40.7801,Yorkville
47626,-73.9288,40.7404,Hunters Point-Sunnyside-West Maspeth
47628,-74.0148,40.716,Battery Park City-Lower Manhattan
47629,-73.7885,40.7697,Bayside-Bayside Hills
47630,-73.9617,40.7617,Lenox Hill-Roosevelt Island
47631,-73.992,40.7381,Hudson Yards-Chelsea-Flatiron-Union Square
47632,-74.0059,40.7075,Battery Park City-Lower Manhattan
47633,-73.9985,40.735,West Village
47634,-74.0149,40.708,Battery Park City-Lower Manhattan
47635,-73.9858,40.6879,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
47636,-73.9832,40.7319,Gramercy
47637,-73.984,40.747,Midtown-Midtown South
47638,-73.9515,40.7771,Yorkville
47639,-73.9782,40.7447,Murray Hill-Kips Bay
47640,-73.9973,40.7199,SoHo-TriBeCa-Civic Center-Little Italy
47641,-73.9852,40.7285,East Village
47643,-74.0013,40.7264,SoHo-TriBeCa-Civic Center-Little Italy
47644,-73.98100000000002,40.7394,Murray Hill-Kips Bay
47645,-73.9667,40.7953,Upper West Side
47646,-73.9752,40.7328,Stuyvesant Town-Cooper Village
47647,-73.94800000000002,40.7799,Yorkville
47648,-73.9288,40.6825,Crown Heights North
47649,-73.9732,40.7476,Murray Hill-Kips Bay
47650,-73.9978,40.7612,Clinton
47651,-73.9822,40.7343,Gramercy
47652,-73.969,40.7516,Turtle Bay-East Midtown
47653,-73.9613,40.7198,North Side-South Side
47654,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
47655,-73.9392,40.8354,Washington Heights South
47656,-74.0016,40.737,West Village
47657,-73.9964,40.7624,Clinton
47658,-73.9518,40.7763,Yorkville
47659,-73.9895,40.7291,East Village
47660,-73.9944,40.7548,Hudson Yards-Chelsea-Flatiron-Union Square
47661,-73.9817,40.7396,Murray Hill-Kips Bay
47662,-73.9566,40.7704,Lenox Hill-Roosevelt Island
47663,-73.95100000000002,40.7823,Yorkville
47664,-73.9144,40.8788,Spuyten Duyvil-Kingsbridge
47665,-73.9585,40.783,Upper East Side-Carnegie Hill
47667,-73.9668,40.6847,Clinton Hill
47668,-73.976,40.7762,Lincoln Square
47669,-73.988,40.7784,Lincoln Square
47670,-74.007,40.7096,Battery Park City-Lower Manhattan
47671,-73.9499,40.7704,Lenox Hill-Roosevelt Island
47672,-73.9806,40.7788,Lincoln Square
47674,-73.945,40.6877,Bedford
47675,-73.9861,40.7355,Gramercy
47676,-73.9504,40.7611,Lenox Hill-Roosevelt Island
47677,-73.9177,40.8687,Marble Hill-Inwood
47679,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
47680,-73.9793,40.7419,Murray Hill-Kips Bay
47681,-73.9571,40.7762,Upper East Side-Carnegie Hill
47682,-73.987,40.7674,Clinton
47683,-73.9529,40.7671,Lenox Hill-Roosevelt Island
47684,-73.9598,40.8148,Morningside Heights
47686,-73.977,40.7488,Murray Hill-Kips Bay
47687,-74.0015,40.7455,Hudson Yards-Chelsea-Flatiron-Union Square
47688,-73.9989,40.7611,Clinton
47689,-73.9409,40.81800000000001,Central Harlem North-Polo Grounds
47690,-73.994,40.7654,Clinton
47691,-73.9785,40.7845,Upper West Side
47692,-74.0111,40.7061,Battery Park City-Lower Manhattan
47693,-73.9742,40.7959,Upper West Side
47694,-74.0026,40.7512,Hudson Yards-Chelsea-Flatiron-Union Square
47695,-73.9885,40.7267,East Village
47697,-73.9549,40.7726,Lenox Hill-Roosevelt Island
47698,-73.9505,40.7771,Yorkville
47699,-73.9552,40.7184,North Side-South Side
47700,-74.0059,40.7156,SoHo-TriBeCa-Civic Center-Little Italy
47701,-73.9559,40.5847,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
47702,-73.9743,40.7438,Murray Hill-Kips Bay
47703,-74.0006,40.7383,West Village
47704,-73.9898,40.7652,Clinton
47705,-74.0072,40.7067,Battery Park City-Lower Manhattan
47706,-73.9623,40.7967,Upper West Side
47708,-73.9822,40.7343,Gramercy
47709,-73.9915,40.7678,Clinton
47710,-73.9705,40.7893,Upper West Side
47711,-73.9525,40.7692,Lenox Hill-Roosevelt Island
47712,-73.9944,40.7548,Hudson Yards-Chelsea-Flatiron-Union Square
47713,-73.9738,40.7376,Murray Hill-Kips Bay
47714,-73.9898,40.7709,Lincoln Square
47715,-73.9536,40.7775,Yorkville
47716,-74.006,40.7234,SoHo-TriBeCa-Civic Center-Little Italy
47718,-73.9909,40.678,Carroll Gardens-Columbia Street-Red Hook
47719,-73.9536,40.7675,Lenox Hill-Roosevelt Island
47720,-73.9465,40.7754,Yorkville
47721,-73.9597,40.7638,Lenox Hill-Roosevelt Island
47722,-73.9619,40.7626,Lenox Hill-Roosevelt Island
47723,-73.9797,40.7456,Murray Hill-Kips Bay
47724,-73.9497,40.7618,Lenox Hill-Roosevelt Island
47725,-73.9415,40.7899,East Harlem South
47726,-73.9918,40.7661,Clinton
47727,-73.9909,40.6579,park-cemetery-etc-Brooklyn
47729,-73.9874,40.7323,East Village
47730,-73.9727,40.7436,Turtle Bay-East Midtown
47731,-73.9851,40.7718,Lincoln Square
47732,-73.9416,40.8241,Central Harlem North-Polo Grounds
47733,-74.0046,40.7073,Battery Park City-Lower Manhattan
47734,-73.9862,40.7513,Midtown-Midtown South
47736,-73.9514,40.7712,Lenox Hill-Roosevelt Island
47737,-73.9874,40.7738,Lincoln Square
47739,-73.9501,40.7706,Lenox Hill-Roosevelt Island
47740,-73.9523,40.7784,Yorkville
47741,-74.0072,40.6998,Unknown
47743,-74.0089,40.7328,West Village
47744,-73.9901,40.726,East Village
47745,-73.9548,40.7688,Lenox Hill-Roosevelt Island
47746,-73.9769,40.7627,Midtown-Midtown South
47747,-73.959,40.644,Flatbush
47748,-73.9912,40.7443,Hudson Yards-Chelsea-Flatiron-Union Square
47749,-73.8154,40.709,Briarwood-Jamaica Hills
47750,-73.9675,40.7526,Turtle Bay-East Midtown
47751,-73.9749,40.6793,Prospect Heights
47752,-73.9814,40.7768,Lincoln Square
47754,-73.9739,40.7479,Murray Hill-Kips Bay
47756,-73.9482,40.7749,Yorkville
47757,-73.9508,40.7134,North Side-South Side
47758,-73.9964,40.7441,Hudson Yards-Chelsea-Flatiron-Union Square
47760,-73.9514,40.8274,Hamilton Heights
47761,-73.9219,40.85,University Heights-Morris Heights
47762,-73.9934,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
47763,-73.9945,40.7228,SoHo-TriBeCa-Civic Center-Little Italy
47764,-73.9596,40.7634,Lenox Hill-Roosevelt Island
47766,-74.0151,40.7084,Battery Park City-Lower Manhattan
47767,-74.0109,40.7035,Battery Park City-Lower Manhattan
47768,-73.9759,40.7343,Stuyvesant Town-Cooper Village
47770,-73.9984,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
47771,-73.9591,40.6445,Flatbush
47772,-73.9585,40.7722,Lenox Hill-Roosevelt Island
47774,-73.9806,40.7437,Murray Hill-Kips Bay
47775,-73.9864,40.7205,Chinatown
47776,-73.9531,40.7744,Yorkville
47777,-73.9379,40.8421,Washington Heights South
47778,-74.0043,40.7238,SoHo-TriBeCa-Civic Center-Little Italy
47779,-73.9559,40.7777,Upper East Side-Carnegie Hill
47780,-73.9978,40.7612,Clinton
47781,-73.97399999999998,40.7538,Turtle Bay-East Midtown
47782,-74.0062,40.7053,Battery Park City-Lower Manhattan
47783,-73.9409,40.8314,Washington Heights South
47784,-73.9908,40.761,Clinton
47785,-73.993,40.7551,Hudson Yards-Chelsea-Flatiron-Union Square
47787,-73.9793,40.6621,Park Slope-Gowanus
47788,-74.0049,40.7166,SoHo-TriBeCa-Civic Center-Little Italy
47789,-73.9942,40.7244,SoHo-TriBeCa-Civic Center-Little Italy
47790,-73.9916,40.7452,Midtown-Midtown South
47792,-73.9621,40.7669,Lenox Hill-Roosevelt Island
47793,-74.0071,40.7067,Battery Park City-Lower Manhattan
47794,-73.943,40.6818,Bedford
47795,-73.9811,40.7398,Murray Hill-Kips Bay
47796,-73.9487,40.7845,Yorkville
47797,-73.9528,40.7759,Yorkville
47798,-73.9413,40.8276,Hamilton Heights
47800,-73.9704,40.694,Fort Greene
47801,-73.9886,40.7751,Lincoln Square
47802,-73.9826,40.6634,Park Slope-Gowanus
47803,-73.9791,40.7445,Murray Hill-Kips Bay
47805,-73.9675,40.7943,Upper West Side
47806,-74.001,40.7264,SoHo-TriBeCa-Civic Center-Little Italy
47807,-73.9689,40.7602,Turtle Bay-East Midtown
47808,-73.9862,40.7514,Midtown-Midtown South
47809,-73.9791,40.7782,Lincoln Square
47810,-73.9757,40.7461,Murray Hill-Kips Bay
47811,-73.9576,40.7784,Upper East Side-Carnegie Hill
47812,-73.9544,40.7719,Lenox Hill-Roosevelt Island
47813,-74.0008,40.7478,Hudson Yards-Chelsea-Flatiron-Union Square
47814,-73.9984,40.7545,Hudson Yards-Chelsea-Flatiron-Union Square
47815,-73.9781,40.737,Murray Hill-Kips Bay
47816,-73.9776,40.7419,Murray Hill-Kips Bay
47817,-73.9616,40.7677,Lenox Hill-Roosevelt Island
47818,-73.9836,40.72,Lower East Side
47819,-74.0009,40.7477,Hudson Yards-Chelsea-Flatiron-Union Square
47820,-73.9897,40.7652,Clinton
47821,-73.9938,40.7637,Clinton
47822,-73.9808,40.7375,Gramercy
47823,-73.9175,40.7728,Steinway
47824,-73.9648,40.8028,Morningside Heights
47825,-74.0065,40.7081,Battery Park City-Lower Manhattan
47826,-73.9804,40.7784,Lincoln Square
47827,-73.9668,40.7556,Turtle Bay-East Midtown
47828,-73.9678,40.754,Turtle Bay-East Midtown
47829,-73.9773,40.7654,Midtown-Midtown South
47830,-73.9515,40.7792,Yorkville
47831,-74.005,40.7324,West Village
47832,-73.9846,40.7756,Lincoln Square
47833,-73.9416,40.8163,Central Harlem North-Polo Grounds
47835,-73.9829,40.7416,Gramercy
47836,-73.9603,40.7695,Lenox Hill-Roosevelt Island
47837,-73.9457,40.7827,Yorkville
47838,-73.9854,40.7619,Midtown-Midtown South
47839,-74.0009,40.7297,West Village
47840,-73.9668,40.8015,Morningside Heights
47841,-73.953,40.7723,Lenox Hill-Roosevelt Island
47842,-73.9727,40.7436,Turtle Bay-East Midtown
47843,-73.9857,40.687,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
47844,-73.999,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
47845,-73.9899,40.7612,Clinton
47847,-73.96600000000002,40.7606,Turtle Bay-East Midtown
47848,-73.9464,40.7449,Hunters Point-Sunnyside-West Maspeth
47849,-73.9735,40.7468,Murray Hill-Kips Bay
47850,-73.9602,40.7193,North Side-South Side
47851,-73.9765,40.7489,Murray Hill-Kips Bay
47852,-73.9548,40.7689,Lenox Hill-Roosevelt Island
47853,-73.9478,40.7783,Yorkville
47854,-73.9383,40.7145,East Williamsburg
47855,-73.9636,40.7661,Upper East Side-Carnegie Hill
47856,-73.9789,40.7356,Stuyvesant Town-Cooper Village
47858,-73.9536,40.7775,Yorkville
47859,-73.9875,40.7311,East Village
47861,-73.9413,40.6811,Bedford
47862,-73.9226,40.6759,Crown Heights North
47864,-73.9773,40.7621,Midtown-Midtown South
47865,-73.9566,40.7474,Hunters Point-Sunnyside-West Maspeth
47866,-73.8638,40.7327,Rego Park
47867,-73.8655,40.7361,Corona
47868,-73.9873,40.7692,Clinton
47869,-73.9706,40.7981,Upper West Side
47870,-73.9508,40.7718,Yorkville
47871,-73.9668,40.7555,Turtle Bay-East Midtown
47872,-73.91460000000002,40.7057,Ridgewood
47873,-73.9799,40.7467,Murray Hill-Kips Bay
47874,-73.9478,40.7786,Yorkville
47875,-73.942,40.7865,East Harlem South
47876,-73.9677,40.7539,Turtle Bay-East Midtown
47877,-73.9789,40.7491,Murray Hill-Kips Bay
47878,-74.0045,40.7292,West Village
47880,-74.0006,40.7307,West Village
47881,-74.0109,40.7035,Battery Park City-Lower Manhattan
47883,-73.9372,40.8514,Washington Heights North
47884,-73.984,40.7645,Midtown-Midtown South
47885,-73.9558,40.773,Lenox Hill-Roosevelt Island
47886,-74.0088,40.706,Battery Park City-Lower Manhattan
47887,-73.9546,40.8208,Manhattanville
47888,-73.9617,40.7617,Lenox Hill-Roosevelt Island
47890,-73.9949,40.7419,Hudson Yards-Chelsea-Flatiron-Union Square
47891,-73.9372,40.8246,Central Harlem North-Polo Grounds
47892,-73.9398,40.8266,Central Harlem North-Polo Grounds
47894,-73.9695,40.753,Turtle Bay-East Midtown
47895,-73.9528,40.8255,Hamilton Heights
47896,-73.9857,40.7655,Clinton
47897,-73.9602,40.7615,Lenox Hill-Roosevelt Island
47898,-73.969,40.7516,Turtle Bay-East Midtown
47899,-73.9487,40.7845,Yorkville
47900,-73.9582,40.63,Flatbush
47901,-74.0081,40.7091,Battery Park City-Lower Manhattan
47902,-73.9832,40.7297,East Village
47903,-74.0018,40.7388,West Village
47904,-73.9728,40.7901,Upper West Side
47905,-73.9472,40.7721,Yorkville
47906,-73.9507,40.7734,Yorkville
47907,-73.9387,40.8261,Central Harlem North-Polo Grounds
47908,-73.9915,40.7233,Chinatown
47909,-73.9918,40.7664,Clinton
47910,-74.0162,40.7056,Battery Park City-Lower Manhattan
47911,-73.9505,40.7771,Yorkville
47912,-73.9572,40.7459,Hunters Point-Sunnyside-West Maspeth
47913,-73.9917,40.7709,Clinton
47914,-74.0008,40.7295,West Village
47915,-74.008,40.7077,Battery Park City-Lower Manhattan
47916,-73.9981,40.7372,West Village
47917,-73.9893,40.7484,Midtown-Midtown South
47918,-73.9949,40.7445,Hudson Yards-Chelsea-Flatiron-Union Square
47919,-73.993,40.6984,Brooklyn Heights-Cobble Hill
47921,-73.9639,40.7182,North Side-South Side
47922,-73.9388,40.8002,East Harlem North
47923,-73.9677,40.7539,Turtle Bay-East Midtown
47924,-73.986,40.7292,East Village
47925,-73.9864,40.7514,Midtown-Midtown South
47926,-73.9779,40.7413,Murray Hill-Kips Bay
47927,-73.9885,40.7491,Midtown-Midtown South
47928,-73.9546,40.6905,Bedford
47929,-73.9949,40.7226,SoHo-TriBeCa-Civic Center-Little Italy
47930,-73.9896,40.7341,East Village
47931,-73.9847,40.7637,Midtown-Midtown South
47932,-74.0149,40.708,Battery Park City-Lower Manhattan
47934,-74.0059,40.7156,SoHo-TriBeCa-Civic Center-Little Italy
47935,-73.9368,40.8514,Washington Heights North
47937,-73.9748,40.7928,Upper West Side
47938,-73.9822,40.7343,Gramercy
47939,-73.9763,40.7792,Upper West Side
47941,-73.9715,40.7513,Turtle Bay-East Midtown
47942,-73.9311,40.8524,Washington Heights North
47943,-73.9949,40.7465,Midtown-Midtown South
47945,-73.9466,40.8373,Washington Heights South
47946,-73.9763,40.7645,Midtown-Midtown South
47947,-74.0006,40.7383,West Village
47948,-73.9838,40.7674,Clinton
47950,-73.9773,40.7448,Murray Hill-Kips Bay
47951,-73.9781,40.7658,Midtown-Midtown South
47952,-73.9484,40.7729,Yorkville
47953,-73.9916,40.7587,Clinton
47954,-74.0138,40.7078,Battery Park City-Lower Manhattan
47955,-73.9777,40.7781,Lincoln Square
47956,-73.9877,40.7378,Gramercy
47958,-73.9416,40.8366,Washington Heights South
47959,-73.9709,40.7528,Turtle Bay-East Midtown
47960,-73.9464,40.7792,Yorkville
47961,-73.9485,40.7705,Lenox Hill-Roosevelt Island
47963,-73.953,40.7748,Yorkville
47964,-73.9855,40.7316,East Village
47965,-73.9498,40.7703,Lenox Hill-Roosevelt Island
47966,-73.9558,40.773,Lenox Hill-Roosevelt Island
47967,-74.0085,40.7387,West Village
47968,-73.9507,40.7756,Yorkville
47969,-74.0061,40.7083,Battery Park City-Lower Manhattan
47970,-74.005,40.7304,West Village
47972,-73.95,40.7702,Lenox Hill-Roosevelt Island
47973,-74.0023,40.7246,SoHo-TriBeCa-Civic Center-Little Italy
47976,-74.003,40.7267,SoHo-TriBeCa-Civic Center-Little Italy
47977,-74.0113,40.7075,Battery Park City-Lower Manhattan
47978,-73.9642,40.757,Turtle Bay-East Midtown
47979,-73.9936,40.7391,Hudson Yards-Chelsea-Flatiron-Union Square
47980,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
47982,-74.0035,40.7395,West Village
47983,-73.969,40.7517,Turtle Bay-East Midtown
47984,-73.977,40.7488,Murray Hill-Kips Bay
47985,-73.9487,40.7805,Yorkville
47986,-74.0111,40.7056,Battery Park City-Lower Manhattan
47987,-73.9529,40.7671,Lenox Hill-Roosevelt Island
47988,-73.9945,40.7228,SoHo-TriBeCa-Civic Center-Little Italy
47989,-73.97399999999998,40.7538,Turtle Bay-East Midtown
47990,-73.9455,40.7767,Yorkville
47993,-73.967,40.7689,Upper East Side-Carnegie Hill
47994,-73.985,40.7644,Clinton
47996,-73.9362,40.8494,Washington Heights South
47997,-73.9512,40.778,Yorkville
47998,-73.9625,40.7993,Morningside Heights
47999,-73.9556,40.776,Yorkville
48000,-73.9915,40.7678,Clinton
48001,-73.9722,40.793,Upper West Side
48002,-73.9913,40.7585,Clinton
48003,-73.9871,40.7359,Gramercy
48004,-73.9905,40.7656,Clinton
48005,-73.9647,40.7742,Upper East Side-Carnegie Hill
48006,-73.9806,40.7788,Lincoln Square
48007,-73.9677,40.7539,Turtle Bay-East Midtown
48008,-73.9887,40.7401,Hudson Yards-Chelsea-Flatiron-Union Square
48009,-73.984,40.7284,East Village
48010,-73.9556,40.776,Yorkville
48011,-73.9818,40.7349,Gramercy
48012,-73.9777,40.7776,Lincoln Square
48013,-73.9505,40.7771,Yorkville
48014,-73.942,40.7874,East Harlem South
48015,-73.954,40.7753,Yorkville
48016,-73.9449,40.6874,Bedford
48017,-73.9621,40.759,Turtle Bay-East Midtown
48019,-73.9832,40.7352,Gramercy
48020,-73.9874,40.7392,Hudson Yards-Chelsea-Flatiron-Union Square
48021,-73.9486,40.7805,Yorkville
48022,-73.9897,40.7525,Midtown-Midtown South
48023,-73.9703,40.786,Upper West Side
48024,-73.9743,40.7439,Murray Hill-Kips Bay
48025,-73.9743,40.7439,Murray Hill-Kips Bay
48026,-73.9513,40.8041,Central Harlem South
48027,-73.97399999999998,40.7538,Turtle Bay-East Midtown
48028,-73.861,40.7285,Rego Park
48029,-73.9765,40.7489,Murray Hill-Kips Bay
48030,-73.9837,40.7231,East Village
48031,-73.99,40.7601,Clinton
48032,-73.9831,40.719,Lower East Side
48033,-73.973,40.7514,Turtle Bay-East Midtown
48035,-73.9727,40.7436,Turtle Bay-East Midtown
48036,-73.9727,40.7957,Upper West Side
48037,-73.9487,40.7845,Yorkville
48038,-73.9586,40.6824,Clinton Hill
48039,-73.9731,40.7936,Upper West Side
48040,-73.9865,40.745,Midtown-Midtown South
48041,-74.0098,40.7066,Battery Park City-Lower Manhattan
48043,-73.9669,40.6938,Clinton Hill
48044,-73.9559,40.7777,Upper East Side-Carnegie Hill
48045,-74.0071,40.7067,Battery Park City-Lower Manhattan
48046,-73.9644,40.7988,Upper West Side
48047,-73.9848,40.7635,Midtown-Midtown South
48048,-73.983,40.723,East Village
48049,-73.9782,40.7749,Lincoln Square
48050,-73.9606,40.8013,Morningside Heights
48051,-73.8584,40.7267,Forest Hills
48052,-73.8925,40.7442,Elmhurst-Maspeth
48053,-73.9511,40.7792,Yorkville
48054,-73.9784,40.7775,Lincoln Square
48055,-73.9162,40.6995,Bushwick North
48056,-73.9261,40.7636,Astoria
48057,-73.9879,40.7636,Clinton
48058,-73.9818,40.7468,Midtown-Midtown South
48059,-73.9689,40.7602,Turtle Bay-East Midtown
48060,-73.9861,40.7608,Midtown-Midtown South
48061,-73.9798,40.7258,Lower East Side
48063,-73.9978,40.7612,Clinton
48065,-73.9784,40.7448,Murray Hill-Kips Bay
48066,-73.9992,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
48067,-73.9864,40.73,East Village
48068,-73.9757,40.7461,Murray Hill-Kips Bay
48069,-73.9651,40.7573,Turtle Bay-East Midtown
48070,-73.9488,40.8247,Hamilton Heights
48071,-73.9863,40.7664,Clinton
48072,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
48074,-73.9823,40.7448,Murray Hill-Kips Bay
48075,-73.8194,40.7657,Murray Hill
48076,-73.9799,40.7662,Midtown-Midtown South
48077,-73.9769,40.7291,Stuyvesant Town-Cooper Village
48078,-73.9757,40.7336,Stuyvesant Town-Cooper Village
48079,-73.947,40.7783,Yorkville
48080,-73.9544,40.7724,Lenox Hill-Roosevelt Island
48081,-73.9512,40.7761,Yorkville
48082,-73.9833,40.7834,Upper West Side
48083,-73.9109,40.7697,Steinway
48084,-73.9438,40.838,Washington Heights South
48085,-73.9786,40.7482,Murray Hill-Kips Bay
48086,-73.9668,40.6905,Clinton Hill
48087,-73.9739,40.7479,Murray Hill-Kips Bay
48088,-73.9903,40.76300000000001,Clinton
48090,-73.9978,40.7612,Clinton
48091,-73.9739,40.7479,Murray Hill-Kips Bay
48092,-73.9446,40.7797,Yorkville
48093,-73.9865,40.7348,Gramercy
48094,-73.8145,40.755,East Flushing
48095,-73.9826,40.7366,Gramercy
48096,-73.9999,40.7297,West Village
48097,-73.9873,40.7692,Clinton
48098,-73.9941,40.7638,Clinton
48099,-74.0046,40.7073,Battery Park City-Lower Manhattan
48100,-73.9753,40.7297,Stuyvesant Town-Cooper Village
48101,-74.0137,40.7094,Battery Park City-Lower Manhattan
48102,-73.9756,40.789,Upper West Side
48104,-73.9734,40.7488,Turtle Bay-East Midtown
48105,-73.9467,40.7769,Yorkville
48106,-73.9483,40.7775,Yorkville
48108,-73.9656,40.7575,Turtle Bay-East Midtown
48109,-73.9865,40.7338,Gramercy
48110,-73.9804,40.7474,Murray Hill-Kips Bay
48111,-74.003,40.7288,West Village
48112,-73.9864,40.7399,Gramercy
48113,-73.9062,40.7558,Woodside
48114,-73.9782,40.7447,Murray Hill-Kips Bay
48115,-73.9675,40.7933,Upper West Side
48116,-74.0035,40.7368,West Village
48117,-73.9915,40.7678,Clinton
48118,-73.9875,40.7494,Midtown-Midtown South
48119,-73.9794,40.7856,Upper West Side
48120,-73.9846,40.7756,Lincoln Square
48121,-73.9216,40.7416,Hunters Point-Sunnyside-West Maspeth
48123,-73.9938,40.7231,SoHo-TriBeCa-Civic Center-Little Italy
